user_id,skill_offered,skill_requested,experience_level,category,rating,interaction
U576,Power BI,Excel,Advanced,Analytics,3,request
U578,React,Figma,Advanced,Programming,4,request
U766,Spring Boot,Figma,Advanced,Programming,5,request
U581,Deep Learning,Python,Advanced,AI,4,completed
U400,SQL,Figma,Beginner,Database,5,view
U661,SQL,JavaScript,Advanced,Database,4,completed
U547,JavaScript,Deep Learning,Advanced,Programming,5,request
U90,JavaScript,UI/UX Design,Intermediate,Programming,5,completed
U211,Power BI,Node.js,Advanced,Analytics,4,completed
U757,JavaScript,Figma,Intermediate,Programming,3,request
U473,Python,Spring Boot,Advanced,Programming,5,completed
U788,React,Data Visualization,Advanced,Programming,3,request
U6,Spring Boot,JavaScript,Intermediate,Programming,5,completed
U983,Deep Learning,React,Advanced,AI,3,view
U67,Data Visualization,Data Analysis,Intermediate,Analytics,3,view
U484,Machine Learning,Data Visualization,Intermediate,AI,3,completed
U910,Java,Machine Learning,Intermediate,Programming,5,request
U566,UI/UX Design,Node.js,Advanced,Design,4,view
U398,UI/UX Design,Java,Beginner,Design,4,completed
U103,Figma,Power BI,Advanced,Design,5,view
U271,Power BI,Excel,Beginner,Analytics,4,request
U268,Machine Learning,SQL,Beginner,AI,3,view
U199,UI/UX Design,Excel,Intermediate,Design,5,request
U15,Spring Boot,UI/UX Design,Beginner,Programming,5,completed
U620,SQL,Python,Beginner,Database,5,request
U315,Java,Deep Learning,Beginner,Programming,4,completed
U730,UI/UX Design,JavaScript,Beginner,Design,5,completed
U660,Data Visualization,SQL,Beginner,Analytics,5,request
U389,Power BI,Machine Learning,Intermediate,Analytics,3,completed
U473,SQL,Figma,Beginner,Database,5,request
U999,Machine Learning,SQL,Beginner,AI,3,completed
U221,Python,UI/UX Design,Advanced,Programming,5,request
U987,Power BI,Python,Intermediate,Analytics,3,request
U518,Spring Boot,SQL,Intermediate,Programming,3,completed
U881,Machine Learning,Data Visualization,Intermediate,AI,5,completed
U274,Spring Boot,Python,Beginner,Programming,5,request
U742,Data Analysis,Deep Learning,Beginner,Analytics,4,completed
U320,Spring Boot,Deep Learning,Intermediate,Programming,3,request
U737,Machine Learning,SQL,Advanced,AI,5,completed
U584,JavaScript,SQL,Intermediate,Programming,5,request
U618,Excel,React,Intermediate,Analytics,4,request
U871,Machine Learning,Deep Learning,Advanced,AI,4,view
U190,Node.js,Excel,Beginner,Programming,3,view
U557,Deep Learning,UI/UX Design,Beginner,AI,4,completed
U798,Data Analysis,Node.js,Intermediate,Analytics,3,view
U732,Python,Deep Learning,Intermediate,Programming,4,completed
U789,Java,UI/UX Design,Advanced,Programming,4,completed
U794,Spring Boot,Python,Advanced,Programming,5,completed
U323,Deep Learning,React,Beginner,AI,4,completed
U834,Power BI,Excel,Beginner,Analytics,5,completed
U812,Data Visualization,Python,Intermediate,Analytics,3,completed
U690,React,Figma,Intermediate,Programming,4,request
U461,Data Analysis,Java,Beginner,Analytics,4,completed
U30,Machine Learning,Deep Learning,Advanced,AI,4,completed
U408,UI/UX Design,Excel,Beginner,Design,5,completed
U571,Deep Learning,Spring Boot,Intermediate,AI,3,completed
U487,Spring Boot,Machine Learning,Beginner,Programming,4,completed
U569,UI/UX Design,Data Visualization,Intermediate,Design,3,completed
U953,Data Visualization,Java,Beginner,Analytics,4,request
U550,Java,SQL,Intermediate,Programming,4,request
U495,Data Analysis,Machine Learning,Intermediate,Analytics,4,view
U23,React,Data Visualization,Advanced,Programming,4,completed
U753,SQL,Java,Beginner,Database,5,completed
U342,Excel,Data Analysis,Intermediate,Analytics,5,completed
U777,Spring Boot,UI/UX Design,Advanced,Programming,5,request
U923,UI/UX Design,Excel,Intermediate,Design,3,request
U613,Data Visualization,Figma,Beginner,Analytics,4,completed
U807,Excel,Spring Boot,Intermediate,Analytics,4,completed
U852,Node.js,Java,Advanced,Programming,5,request
U63,Figma,Java,Intermediate,Design,3,completed
U865,UI/UX Design,JavaScript,Intermediate,Design,5,completed
U587,UI/UX Design,React,Beginner,Design,3,completed
U310,Spring Boot,UI/UX Design,Beginner,Programming,4,request
U388,Excel,JavaScript,Beginner,Analytics,5,request
U530,Java,Power BI,Advanced,Programming,3,completed
U713,Data Analysis,Machine Learning,Beginner,Analytics,4,completed
U419,UI/UX Design,Node.js,Intermediate,Design,4,completed
U15,Data Visualization,Machine Learning,Advanced,Analytics,3,completed
U103,JavaScript,Deep Learning,Beginner,Programming,3,completed
U194,Deep Learning,JavaScript,Intermediate,AI,3,completed
U311,Excel,SQL,Beginner,Analytics,5,request
U729,Power BI,Excel,Intermediate,Analytics,5,completed
U1,Python,Node.js,Beginner,Programming,3,request
U940,Excel,Python,Intermediate,Analytics,4,completed
U832,Node.js,Machine Learning,Beginner,Programming,3,completed
U564,Data Analysis,React,Intermediate,Analytics,3,request
U1000,SQL,React,Beginner,Database,5,request
U226,JavaScript,UI/UX Design,Beginner,Programming,3,request
U282,Data Analysis,UI/UX Design,Intermediate,Analytics,3,completed
U505,Node.js,SQL,Intermediate,Programming,4,view
U105,Data Visualization,Deep Learning,Intermediate,Analytics,5,request
U736,Excel,Python,Beginner,Analytics,4,view
U601,SQL,UI/UX Design,Advanced,Database,4,completed
U36,JavaScript,Java,Advanced,Programming,5,request
U571,Deep Learning,Power BI,Intermediate,AI,3,completed
U402,React,Python,Beginner,Programming,3,completed
U166,UI/UX Design,Excel,Beginner,Design,4,completed
U571,Power BI,Java,Advanced,Analytics,5,request
U462,Machine Learning,Java,Beginner,AI,3,request
U731,Spring Boot,SQL,Beginner,Programming,3,view
U581,Power BI,Spring Boot,Advanced,Analytics,3,completed
U693,Python,Data Analysis,Advanced,Programming,5,request
U887,SQL,Python,Beginner,Database,5,completed
U862,Figma,React,Beginner,Design,4,completed
U71,Java,Node.js,Intermediate,Programming,4,completed
U384,React,Spring Boot,Intermediate,Programming,3,completed
U849,Python,React,Beginner,Programming,4,completed
U155,UI/UX Design,Python,Beginner,Design,5,completed
U40,Machine Learning,Data Visualization,Beginner,AI,5,completed
U540,SQL,Python,Beginner,Database,5,completed
U44,Data Analysis,Deep Learning,Advanced,Analytics,3,completed
U600,Figma,JavaScript,Advanced,Design,4,completed
U636,Machine Learning,Spring Boot,Beginner,AI,4,completed
U827,Spring Boot,Python,Advanced,Programming,3,completed
U424,Machine Learning,Power BI,Intermediate,AI,3,view
U629,Data Visualization,Figma,Intermediate,Analytics,5,completed
U342,SQL,Figma,Advanced,Database,4,completed
U167,Excel,Figma,Intermediate,Analytics,3,request
U75,Spring Boot,JavaScript,Intermediate,Programming,5,view
U546,React,Machine Learning,Beginner,Programming,5,completed
U591,Deep Learning,Data Visualization,Intermediate,AI,3,request
U656,Java,Deep Learning,Advanced,Programming,5,request
U408,Data Analysis,Figma,Beginner,Analytics,3,completed
U523,Java,React,Beginner,Programming,5,view
U218,SQL,Data Visualization,Advanced,Database,5,view
U597,UI/UX Design,Excel,Advanced,Design,3,request
U967,React,Spring Boot,Beginner,Programming,3,view
U922,Java,UI/UX Design,Advanced,Programming,4,view
U802,React,JavaScript,Advanced,Programming,4,completed
U704,Power BI,React,Beginner,Analytics,3,completed
U645,Data Visualization,Node.js,Intermediate,Analytics,4,completed
U807,React,Python,Beginner,Programming,5,view
U946,Data Analysis,Excel,Intermediate,Analytics,5,request
U978,Data Visualization,Python,Intermediate,Analytics,5,completed
U503,Python,JavaScript,Advanced,Programming,3,completed
U832,UI/UX Design,Spring Boot,Advanced,Design,4,completed
U930,Machine Learning,UI/UX Design,Beginner,AI,4,completed
U702,Excel,Spring Boot,Intermediate,Analytics,3,completed
U11,Excel,Power BI,Advanced,Analytics,3,completed
U72,Spring Boot,Python,Intermediate,Programming,5,completed
U3,Figma,Excel,Intermediate,Design,3,completed
U98,SQL,Data Analysis,Intermediate,Database,5,request
U587,React,Machine Learning,Beginner,Programming,3,completed
U700,Excel,Python,Intermediate,Analytics,4,request
U617,Python,Data Analysis,Beginner,Programming,4,request
U567,Java,Python,Beginner,Programming,3,request
U540,SQL,Java,Advanced,Database,5,view
U428,Data Visualization,Spring Boot,Beginner,Analytics,5,view
U636,Excel,Spring Boot,Beginner,Analytics,4,completed
U460,Python,UI/UX Design,Beginner,Programming,5,view
U325,Spring Boot,Python,Advanced,Programming,5,completed
U12,Node.js,Deep Learning,Beginner,Programming,3,completed
U318,React,UI/UX Design,Advanced,Programming,5,view
U944,SQL,Python,Intermediate,Database,3,request
U771,Machine Learning,Data Visualization,Intermediate,AI,4,completed
U608,Deep Learning,Machine Learning,Advanced,AI,4,completed
U361,Power BI,Excel,Advanced,Analytics,4,completed
U789,Java,Power BI,Beginner,Programming,5,completed
U211,Node.js,Power BI,Advanced,Programming,3,completed
U602,Java,Data Analysis,Advanced,Programming,5,completed
U212,React,Machine Learning,Beginner,Programming,5,view
U186,Data Visualization,Figma,Beginner,Analytics,3,completed
U228,Data Analysis,React,Advanced,Analytics,3,completed
U648,Deep Learning,Node.js,Advanced,AI,3,completed
U493,Spring Boot,SQL,Beginner,Programming,4,completed
U453,Spring Boot,UI/UX Design,Intermediate,Programming,4,completed
U7,Data Visualization,Machine Learning,Beginner,Analytics,3,request
U516,Spring Boot,Power BI,Intermediate,Programming,5,request
U399,JavaScript,Python,Intermediate,Programming,4,completed
U691,Excel,React,Intermediate,Analytics,5,completed
U687,UI/UX Design,Data Visualization,Beginner,Design,5,completed
U250,Data Analysis,SQL,Intermediate,Analytics,5,view
U860,SQL,React,Advanced,Database,3,completed
U363,Deep Learning,Spring Boot,Advanced,AI,5,view
U736,UI/UX Design,Excel,Intermediate,Design,3,completed
U495,Figma,UI/UX Design,Beginner,Design,5,view
U986,Data Analysis,Spring Boot,Beginner,Analytics,4,completed
U882,JavaScript,Excel,Advanced,Programming,4,view
U677,Excel,Machine Learning,Advanced,Analytics,3,completed
U65,UI/UX Design,JavaScript,Intermediate,Design,3,completed
U682,Power BI,Figma,Advanced,Analytics,5,completed
U915,Python,Node.js,Beginner,Programming,4,request
U338,Python,Data Analysis,Intermediate,Programming,5,view
U193,Machine Learning,Figma,Intermediate,AI,4,view
U24,Data Analysis,Machine Learning,Advanced,Analytics,3,completed
U96,Node.js,UI/UX Design,Intermediate,Programming,3,request
U928,Excel,Figma,Intermediate,Analytics,3,request
U180,Deep Learning,SQL,Beginner,AI,3,request
U87,Figma,Deep Learning,Beginner,Design,5,request
U840,Machine Learning,React,Beginner,AI,4,request
U2,UI/UX Design,Spring Boot,Intermediate,Design,4,request
U555,Excel,Machine Learning,Intermediate,Analytics,5,request
U307,JavaScript,Spring Boot,Intermediate,Programming,5,completed
U304,SQL,Excel,Intermediate,Database,3,completed
U483,Spring Boot,Power BI,Beginner,Programming,3,view
U863,JavaScript,Deep Learning,Intermediate,Programming,3,request
U468,Power BI,Spring Boot,Intermediate,Analytics,3,completed
U708,Data Visualization,Deep Learning,Intermediate,Analytics,5,completed
U947,Java,Figma,Advanced,Programming,5,completed
U3,Excel,Java,Intermediate,Analytics,5,completed
U151,Excel,Power BI,Intermediate,Analytics,5,completed
U227,Java,Data Visualization,Advanced,Programming,5,view
U892,Java,Figma,Intermediate,Programming,3,view
U532,UI/UX Design,Power BI,Beginner,Design,3,view
U809,UI/UX Design,Data Analysis,Advanced,Design,5,completed
U93,UI/UX Design,Excel,Beginner,Design,5,completed
U800,UI/UX Design,Python,Intermediate,Design,3,view
U326,Figma,JavaScript,Intermediate,Design,3,completed
U137,Power BI,Deep Learning,Advanced,Analytics,4,request
U534,UI/UX Design,Power BI,Advanced,Design,5,view
U47,Power BI,Python,Beginner,Analytics,4,request
U633,Java,Python,Beginner,Programming,5,completed
U263,Power BI,Python,Intermediate,Analytics,4,request
U580,SQL,Machine Learning,Intermediate,Database,4,completed
U337,Machine Learning,Node.js,Intermediate,AI,5,request
U306,Excel,Data Visualization,Beginner,Analytics,3,completed
U766,Data Analysis,Python,Intermediate,Analytics,5,completed
U718,UI/UX Design,SQL,Beginner,Design,3,completed
U586,Data Visualization,Figma,Intermediate,Analytics,4,request
U746,Data Analysis,Machine Learning,Beginner,Analytics,3,request
U571,Spring Boot,UI/UX Design,Intermediate,Programming,3,view
U574,Spring Boot,SQL,Beginner,Programming,3,request
U210,Data Visualization,React,Beginner,Analytics,3,completed
U381,React,Data Analysis,Advanced,Programming,4,completed
U755,Java,SQL,Intermediate,Programming,5,request
U810,Machine Learning,Deep Learning,Beginner,AI,3,request
U727,Figma,JavaScript,Intermediate,Design,4,view
U568,React,Java,Beginner,Programming,5,completed
U351,Python,Excel,Advanced,Programming,5,completed
U194,Figma,Node.js,Beginner,Design,3,completed
U96,Machine Learning,Node.js,Intermediate,AI,4,request
U676,Java,Node.js,Advanced,Programming,5,completed
U682,Power BI,Data Visualization,Advanced,Analytics,4,completed
U602,JavaScript,Spring Boot,Advanced,Programming,5,completed
U531,JavaScript,UI/UX Design,Advanced,Programming,4,view
U951,Spring Boot,Data Visualization,Intermediate,Programming,4,request
U976,Excel,Power BI,Beginner,Analytics,3,completed
U722,Node.js,Spring Boot,Intermediate,Programming,5,request
U289,SQL,Machine Learning,Beginner,Database,4,completed
U323,Data Analysis,SQL,Beginner,Analytics,4,completed
U598,Machine Learning,Power BI,Intermediate,AI,5,request
U688,Power BI,Deep Learning,Intermediate,Analytics,4,request
U181,Spring Boot,Data Visualization,Intermediate,Programming,4,request
U636,Machine Learning,Data Analysis,Beginner,AI,5,request
U212,Spring Boot,Machine Learning,Beginner,Programming,3,request
U539,React,Excel,Intermediate,Programming,5,view
U85,Power BI,UI/UX Design,Advanced,Analytics,4,request
U48,Java,Machine Learning,Intermediate,Programming,4,completed
U634,Deep Learning,JavaScript,Advanced,AI,3,completed
U749,SQL,Java,Beginner,Database,4,completed
U681,Machine Learning,Node.js,Beginner,AI,4,completed
U760,Excel,SQL,Beginner,Analytics,5,completed
U245,JavaScript,Machine Learning,Advanced,Programming,4,request
U825,Java,Python,Advanced,Programming,3,view
U213,Data Analysis,JavaScript,Beginner,Analytics,3,request
U626,Power BI,SQL,Intermediate,Analytics,5,request
U606,Java,Excel,Advanced,Programming,3,request
U292,SQL,Deep Learning,Intermediate,Database,4,completed
U153,Spring Boot,React,Beginner,Programming,5,request
U943,Python,Power BI,Advanced,Programming,3,completed
U360,React,Deep Learning,Intermediate,Programming,4,completed
U154,Node.js,Python,Advanced,Programming,4,request
U430,Machine Learning,Data Analysis,Intermediate,AI,5,request
U220,Deep Learning,Power BI,Intermediate,AI,5,view
U67,Node.js,Python,Intermediate,Programming,3,view
U474,Power BI,SQL,Beginner,Analytics,4,view
U196,Machine Learning,Deep Learning,Intermediate,AI,4,completed
U786,Deep Learning,Java,Intermediate,AI,5,completed
U148,Java,Python,Advanced,Programming,5,completed
U794,Excel,Power BI,Intermediate,Analytics,4,view
U936,Machine Learning,UI/UX Design,Intermediate,AI,3,completed
U823,Spring Boot,JavaScript,Beginner,Programming,5,view
U585,Spring Boot,Python,Intermediate,Programming,3,request
U832,Power BI,Node.js,Beginner,Analytics,3,request
U629,Spring Boot,React,Advanced,Programming,4,view
U698,Excel,React,Intermediate,Analytics,4,view
U67,UI/UX Design,Data Analysis,Advanced,Design,3,completed
U776,JavaScript,SQL,Intermediate,Programming,5,completed
U61,Java,Spring Boot,Beginner,Programming,5,view
U11,Python,Figma,Beginner,Programming,3,completed
U913,Figma,Power BI,Beginner,Design,5,completed
U476,JavaScript,Java,Beginner,Programming,4,request
U435,React,JavaScript,Beginner,Programming,3,completed
U391,Python,Spring Boot,Intermediate,Programming,5,view
U237,Spring Boot,Data Visualization,Advanced,Programming,5,request
U148,JavaScript,Figma,Beginner,Programming,4,completed
U361,Data Analysis,Deep Learning,Advanced,Analytics,5,completed
U909,JavaScript,Deep Learning,Advanced,Programming,4,view
U640,Deep Learning,UI/UX Design,Beginner,AI,4,completed
U771,JavaScript,Excel,Intermediate,Programming,5,completed
U288,Data Visualization,JavaScript,Beginner,Analytics,4,completed
U757,Java,Data Analysis,Advanced,Programming,5,completed
U758,Figma,Spring Boot,Beginner,Design,4,completed
U237,Node.js,Java,Beginner,Programming,4,completed
U255,JavaScript,Python,Intermediate,Programming,4,view
U399,UI/UX Design,Data Visualization,Beginner,Design,4,request
U450,Machine Learning,Excel,Advanced,AI,3,view
U197,SQL,JavaScript,Advanced,Database,4,request
U20,Data Analysis,Python,Intermediate,Analytics,5,completed
U867,UI/UX Design,Machine Learning,Advanced,Design,5,completed
